Pole Index,Optimized Pole,Optimized Residue,Temperature,Integral Difference,Violations
60,(26.049952015674606+0.00055244212730302j),(-3181.4922894394076-297.34265461416163j),7586.206896551725,557.9081577970746,0
61,(26.685201892391483+0.00030644881227321106j),(-2441.2826563990284-4.873203862070905j),0,660.5156632705333,0
62,(27.263528753944858+0.00030241991365908644j),(-1785.6430034626483-2.8426269063247855j),0,387.9091774912847,1
63,(27.386131521804113+0.0010053044377394274j),(-6311.460357528473-163.22212677601422j),5172.413793103448,884.115090546447,0
64,(27.548141499972992+0.00033791965935937396j),(-403.82862570655186-15.092185429460176j),2413.793103448276,41.43445710855269,0
65,(27.898028606252954+0.0002893570691934275j),(-2060.240907022441-3.6117376957104192j),0,436.71542277049514,2
66,(27.973208382852683+0.013584896734795654j),(-130.18318152230503-8.636530152927309j),1724.1379310344828,5.284837430495971,0
67,(28.122946162837017+0.0009952740137641818j),(-580.9627518234947-19.88074863752177j),2413.793103448276,56.81835298978436,0
68,(28.46928515483056+0.002252611526854574j),(-50600.66997855097-649.8256708773621j),5000,9555.557126789445,0
69,(28.633897730811626+0.0012364444860859362j),(-47352.64176077746-453.45582544703467j),0,9525.056899876663,0
70,(28.481466909761757+0.024643011857849954j),(-498.1348711074934-359.58789291264856j),0,0.0050516685255226615,0
71,(28.63389773472007+0.0012364317305179253j),(-3810.940678907287-314.22018717707704j),0,0.09067067294814775,0
72,(29.079202192180194+0.0003531759067573313j),(-685.5781399783001-24.26715088946964j),2758.6206896551726,71.79355745572393,0
73,(29.238674732770402+0.0006715320816716676j),(-36593.83397593433-172.78860391616107j),0,7395.2360657231,1
74,(29.605746063606098+0.0003838015295890891j),(-859.0827157102613-32.277204740596595j),2413.793103448276,81.86799086933705,0
75,(29.85800058588091+0.0010574093229081534j),(-44837.42292103207-310.54846655081957j),0,8773.57926044709,0
76,(30.064931397020974+0.0004430652024991802j),(-1328.2474265912551-47.78236205283398j),2413.793103448276,124.22981069063383,0
77,(30.147970070537298+0.0009098035869076177j),(-43096.645882888086-271.93877818161116j),0,8440.859723424821,0
78,(30.25392866830121+0.0005531537495878213j),(-33367.87657034218-156.15546441930496j),0,6551.984577178686,0
79,(30.716448353831353+0.0012517653493481638j),(-47988.30939942486-410.9753359999983j),0,8997.126905683148,0
80,(30.958039341825305+0.000825408815365037j),(-42093.02461237316-256.2192249759495j),0,8089.376265250237,0
81,(31.16568946124793+0.0008927951140913214j),(-44193.55664207646-314.4074716824905j),0,8361.048600138518,0
82,(31.29217314572147+0.000334474337662169j),(-528.7115818603758-19.494466666213093j),3793.1034482758623,59.47506170003639,0
83,(31.651224294793675+0.001024849638890121j),(-44825.112552927836-329.39360594838973j),0,8281.32862769345,0
84,(32.0015624595263+0.0003006902074976119j),(-1421.739694567319-14.21094635515109j),0,0.1710765602856478,0
85,(31.65122429684855+0.001024846074422581j),(-2814.994284975729-251.4148659733753j),0,0.003817099145086366,0
86,(32.00156246141455+0.00030068989014745475j),(-294.19237111190563-15.22202430981981j),2413.793103448276,26.27251046319277,0
87,(32.27382840756046+0.00033960088760044276j),(-810.0433212279638-30.432825544648775j),3103.4482758620693,81.10529443661696,0
88,(32.33728498419685+0.00031650673310528317j),(-5721.371567550723-14.134064836219133j),0,1230.2483323289011,1
89,(32.750572504068785+0.0010705805405999756j),(-46457.97989025177-353.4708601434613j),0,8267.46413461775,0
90,(33.163232648546725+0.000867853169222823j),(-44675.36412259158-307.75262242262244j),0,7961.965271416116,0
91,(33.402095742224745+0.0002490118512374445j),(-235.69852582320505-6.264178074112017j),6206.896551724139,29.12168129642259,0
92,(33.597618961776064+0.0006056551186925234j),(-36465.26815614139-160.186455475193j),0,6951.335617851212,0
93,(33.67343166446331+0.00027894947808115985j),(-480.68963840371913-16.82064320931401j),4137.931034482759,51.99810669974468,0
